Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
166895,97777306,G,173.785,-20.7825,42.6065,-167.194,47.4049,-1.9731,2.0246,1,G,102.887,24.8452,-36.629,-92.8798,44.2602,-1.4868,-0.9748,-1,94.1077
166895,97543330,G,66.1276,-7.3157,-43.0851,-49.6287,43.7018,-0.9741,-1.739,1,G,46.9987,8.135,41.4733,-20.5585,42.2636,-0.469,1.3771,-1,88.7021
166895,98440866,G,45.758,5.7843,-42.093,16.9855,42.4886,0.3898,-1.4342,1,G,47.7028,-8.9385,46.5499,5.3626,47.4003,0.1129,1.7605,-1,90.5852
166895,98142140,G,93.4191,-27.3598,-13.6956,-88.2666,30.5962,-1.7814,-2.6775,-1,G,34.0022,18.9559,28.2147,0.8628,33.9911,0.0254,0.9792,1,91.1886
166895,98673880,G,95.3328,41.0486,-13.9009,-84.9124,43.3385,-1.4253,-0.3265,-1,G,43.5749,-36.5563,13.0123,-19.8261,38.8031,-0.491,2.7996,1,91.1275
166895,98806980,G,245.68,46.427,-9.3796,-241.071,47.365,-2.3299,-0.1993,-1,G,126.149,-40.9204,10.0387,-118.904,42.1338,-1.7606,2.901,1,92.9712
166895,98165798,G,70.5088,23.3544,28.4812,60.1238,36.8321,1.266,0.884,-1,G,40.1387,-17.1843,-36.2674,0.6912,40.1326,0.0172,-2.0133,1,91.9005
166895,99423845,G,141.647,29.1686,-60.9698,124.482,67.5879,1.3705,-1.1246,-1,G,38.9893,-20.6085,21.9152,24.8026,30.083,0.7517,2.3255,1,93.5152
166895,99759912,G,78.0069,0.9899,-33.2732,70.5478,33.288,1.4958,-1.5411,1,G,75.6098,34.0659,48.0646,47.3935,58.9125,0.7362,0.9542,-1,90.776
166895,99148604,G,67.1588,4.5783,-44.1742,50.3783,44.4108,0.9733,-1.4675,-1,G,47.7742,-2.8338,43.3975,19.7735,43.4899,0.4403,1.636,1,91.0202
166895,100512962,G,70.2805,18.9791,-29.8931,-60.7086,35.4091,-1.3081,-1.0051,-1,G,32.8364,-10.0,28.0145,13.9071,29.7457,0.452,1.9137,1,91.4252
166895,99999573,G,179.588,12.3276,50.4352,-171.919,51.9199,-1.9125,1.3311,1,G,86.9491,28.8247,-34.7527,-74.3069,45.1511,-1.273,-0.8784,-1,92.0616
166895,101261265,G,65.3241,13.3867,-28.9456,-57.0103,31.8912,-1.3444,-1.1376,1,G,52.2905,-19.5446,47.0682,-11.6992,50.9648,-0.2276,1.9644,-1,93.5191
166895,100827114,G,174.31,42.6262,-14.903,-168.359,45.1563,-2.0266,-0.3363,1,G,79.8311,-39.1139,10.3809,-68.8138,40.4681,-1.3011,2.8822,-1,91.1253
166895,101214034,G,223.444,39.4125,-35.4745,217.061,53.0263,2.1171,-0.7329,1,G,194.432,-7.8166,42.854,189.489,43.561,2.1763,1.7512,-1,91.0191
166895,101414280,G,104.197,-20.8433,32.662,96.7256,38.7459,1.6459,2.1388,1,G,48.8623,24.3198,-34.9114,24.0262,42.5471,0.5383,-0.9623,-1,93.9635
166895,101070633,G,87.9242,-1.9917,27.1084,83.6171,27.1815,1.8423,1.6441,-1,G,234.247,43.7925,-62.4983,221.468,76.314,1.787,-0.9596,1,87.8518
166895,100868935,G,139.948,19.7779,-37.093,-133.486,42.0364,-1.8725,-1.081,1,G,128.221,-26.1461,41.3754,-118.512,48.9443,-1.6176,2.1344,-1,91.395
166895,101954499,G,77.7416,15.8628,26.0744,-71.5,30.5205,-1.5872,1.0243,-1,G,30.6752,-22.3357,-17.4387,11.7459,28.3371,0.4035,-2.4787,1,89.8175
166895,102346584,G,162.469,13.8189,30.3173,-159.016,33.3182,-2.2668,1.1431,-1,G,129.592,-25.2465,-49.3301,-117.146,55.4152,-1.4935,-2.0438,1,92.4232
166895,102171084,G,143.466,47.2006,-28.7519,-132.392,55.2681,-1.6077,-0.5471,1,G,37.6112,-21.3871,20.8201,-22.8846,29.8477,-0.7065,2.3696,-1,89.1546
166895,102818362,G,140.638,-13.1491,-39.9278,134.208,42.0372,1.8777,-1.8889,1,G,136.101,17.7061,43.9697,127.58,47.4008,1.7161,1.188,-1,89.5222
166895,103388427,G,41.7962,-23.535,34.4105,2.9888,41.6891,0.0716,2.1707,1,G,52.219,24.3807,-34.8112,-30.3409,42.4998,-0.664,-0.9598,-1,89.9436
166895,103230891,G,95.1719,-21.9627,-17.7851,-90.8791,28.2607,-1.8845,-2.4609,1,G,36.9258,-24.4042,25.4573,10.9483,35.2653,0.3057,2.3351,-1,94.0857
166895,103035246,G,133.604,-34.7575,-21.58,127.185,40.9118,1.8523,-2.586,-1,G,116.632,42.0689,28.2404,105.051,50.6686,1.4759,0.5912,1,92.6623
166895,104293878,G,53.9205,-1.0503,-50.3218,-19.3394,50.3328,-0.3754,-1.5917,1,G,47.5739,2.3797,38.3271,-28.0826,38.4009,-0.6781,1.5088,-1,88.9191
166895,103718857,G,226.833,36.8935,-39.2531,220.343,53.8696,2.1164,-0.8164,-1,G,63.9586,-28.0625,19.7451,53.9752,34.3129,1.2346,2.5284,1,94.0769
166895,104002501,G,68.5204,-26.4104,-34.3163,-53.1029,43.3026,-1.0327,-2.2267,1,G,44.3826,29.0472,30.5319,-13.9237,42.1419,-0.3247,0.8103,-1,90.7373
166895,103979519,G,60.6072,-35.6373,15.0154,46.6663,38.6714,1.0203,2.7428,1,G,75.2329,50.804,-17.9177,52.5156,53.8711,0.8635,-0.3391,-1,91.5262
166895,105210486,G,39.3044,12.8433,27.2521,-25.2428,30.1269,-0.762,1.1304,-1,G,52.7998,-6.9948,-35.7732,38.199,36.4506,0.9149,-1.7639,1,90.6008
166895,104727905,G,71.9922,29.5081,6.2344,-65.3703,30.1595,-1.5161,0.2082,1,G,32.9314,-29.1156,-4.7216,14.6441,29.496,0.4781,-2.9808,-1,91.8334
166895,104605437,G,162.74,-34.1906,7.2001,158.945,34.9405,2.2199,2.934,-1,G,49.497,37.8138,-6.9361,31.176,38.4447,0.7412,-0.1814,1,94.2624
166895,104993595,G,191.856,29.9721,-33.5518,186.507,44.9894,2.1294,-0.8417,-1,G,42.2744,-18.145,25.489,28.4286,31.2878,0.8153,2.1894,1,91.7337
166895,105441121,G,241.912,-41.4693,-17.5096,237.687,45.0143,2.366,-2.7421,1,G,92.8336,29.7836,28.0838,83.3205,40.9361,1.4593,0.756,-1,93.5971
166895,106261330,G,167.933,40.1753,1.9321,-163.045,40.2217,-2.1076,0.0481,-1,G,47.2046,-34.7783,-7.8166,-30.9455,35.6459,-0.785,-2.9205,1,92.6717
166895,106627593,G,51.9432,21.1942,-28.3433,38.0204,35.3912,0.9329,-0.9287,-1,G,41.3584,-27.3144,28.5612,-12.1938,39.5198,-0.3039,2.3339,1,89.4465
166895,106665839,G,74.6781,-1.7575,35.0338,-65.9269,35.0778,-1.3884,1.6209,1,G,207.68,20.7096,-52.1821,-199.947,56.1415,-1.9825,-1.193,-1,91.5616
166895,106697471,G,159.187,23.7054,45.6426,150.65,51.4314,1.7958,1.0918,-1,G,65.5284,-23.8515,-29.7785,53.2758,38.153,1.1359,-2.2461,1,93.0578
166895,106372952,G,67.5348,44.0581,-10.5182,50.0919,45.2962,0.9543,-0.2343,1,G,75.0555,-42.3506,10.9448,60.9914,43.742,1.1347,2.8887,-1,89.3835
166895,106945948,G,75.003,-0.9113,26.0378,70.3323,26.0537,1.7189,1.6058,-1,G,33.6643,2.092,-32.6667,-7.8602,32.7337,-0.2379,-1.5068,1,88.6593
166895,106463915,G,43.7406,-2.2688,-33.7447,-27.7377,33.8209,-0.7483,-1.6379,-1,G,51.3006,8.0032,50.4685,4.5406,51.0991,0.0887,1.4135,1,90.4553
166895,108037567,G,59.5261,44.6894,-7.4024,-38.6187,45.2983,-0.7732,-0.1641,1,G,61.6636,-44.7587,9.1296,-41.421,45.6803,-0.8139,2.9404,-1,90.9813
166895,108673482,G,47.7253,41.1298,-9.851,-22.1132,42.293,-0.5016,-0.2351,-1,G,50.868,-45.4029,15.4739,-16.9314,47.9674,-0.346,2.8131,1,90.2568
166895,108497249,G,99.8435,-27.7936,6.9379,95.6457,28.6464,1.9205,2.897,1,G,58.3288,37.4857,-33.8068,29.2261,50.4785,0.5507,-0.7338,-1,92.7882
166895,108320358,G,75.5801,-14.475,-22.1711,-70.7902,26.478,-1.7098,-2.1492,1,G,30.8133,15.138,22.5685,14.5241,27.1753,0.5118,0.98,-1,90.2944
166895,108430191,G,65.8079,-31.756,17.6558,-54.8679,36.3342,-1.2004,2.6342,-1,G,107.752,47.1303,-32.0479,-91.4449,56.9942,-1.2513,-0.5972,1,90.9512
166895,109303565,G,64.6845,-23.2162,-30.9759,51.8226,38.7104,1.1018,-2.214,-1,G,36.4413,23.0975,28.0442,-2.8255,36.3314,-0.0777,0.8818,1,88.4144
166895,109998471,G,58.1361,25.9328,-28.104,-43.7887,38.2406,-0.9803,-0.8256,-1,G,93.6177,-60.8169,14.0268,-69.777,62.4135,-0.9624,2.9149,1,93.3649
166895,109953877,G,103.801,38.2806,-5.3567,-96.3358,38.6536,-1.6444,-0.139,1,G,36.9949,-35.0376,2.4365,-11.6207,35.1222,-0.3251,3.0722,-1,90.2768
166895,110008686,G,109.913,33.5689,-16.7806,103.307,37.5294,1.7372,-0.4636,-1,G,29.1684,-25.8073,13.5856,-0.4461,29.1648,-0.0153,2.657,1,93.2351
166895,110095382,G,147.449,9.6627,60.9113,133.931,61.673,1.5179,1.4135,-1,G,32.8062,6.8621,-26.5226,18.047,27.396,0.6185,-1.3176,1,89.1001
166895,111373228,G,93.6468,16.6835,-37.7831,84.0465,41.3026,1.4591,-1.155,-1,G,74.067,-6.3541,47.2264,56.7027,47.652,1.0095,1.7045,1,90.1205
166895,110986158,G,96.7851,5.6717,-45.1263,-85.433,45.4813,-1.3879,-1.4458,-1,G,51.3933,-5.5291,41.0902,-30.3692,41.4605,-0.6791,1.7046,1,92.3601
166895,111007189,G,85.6438,36.552,11.9618,76.5227,38.4595,1.439,0.3163,1,G,82.0126,-45.0336,-19.4785,65.7162,49.0656,1.1022,-2.7334,-1,88.0246
166895,111370893,G,128.735,-38.6662,0.1475,122.791,38.6665,1.8726,3.1378,-1,G,33.9645,31.4344,-6.8229,10.9042,32.1664,0.3328,-0.2137,1,92.1949
166895,111417653,G,51.6153,-27.9441,4.0182,-43.2101,28.2315,-1.2116,2.9988,1,G,40.8676,28.2792,-13.9217,26.0119,31.5203,0.7523,-0.4575,-1,90.3278
166895,110944376,G,60.711,-0.3147,36.8773,-48.2263,36.8787,-1.0831,1.5793,1,G,37.7856,-2.4978,-31.9322,20.0458,32.0297,0.5909,-1.6489,-1,94.2076
166895,111386832,G,172.927,29.2589,-31.2685,167.541,42.823,2.0732,-0.8186,-1,G,61.3923,-27.1083,26.6273,48.2196,37.9983,1.0594,2.3651,1,91.2513
166895,112485404,G,85.1927,-30.85,33.6947,-71.9078,45.6843,-1.2351,2.3121,-1,G,53.543,30.0208,-28.945,-33.5824,41.7021,-0.7368,-0.7672,1,89.9787
166895,111943982,G,38.5859,2.6831,-29.4851,-24.7445,29.6069,-0.7604,-1.4801,-1,G,57.7477,-9.5398,49.8387,27.5659,50.7435,0.5195,1.7599,1,93.8665
166895,112459022,G,45.8084,-30.9539,-33.4581,4.562,45.5806,0.0999,-2.3173,1,G,54.404,25.9067,34.653,32.9817,43.2665,0.703,0.9288,-1,92.7691
166895,112302133,G,156.801,37.3999,9.1488,-152.001,38.5026,-2.082,0.2399,1,G,29.2267,-25.7492,-8.7718,-10.6876,27.2023,-0.3834,-2.8133,-1,89.46
166895,112383544,G,80.6006,-33.7348,30.419,-66.5815,45.4241,-1.1756,2.4078,-1,G,43.0689,29.0776,-27.7617,-15.4499,40.2022,-0.3754,-0.7623,1,92.3919
166895,112112873,G,76.3,29.5841,-9.7794,-69.6478,31.1586,-1.5442,-0.3193,1,G,32.203,-28.2745,8.6967,12.7255,29.5818,0.4179,2.8432,-1,92.3573
166895,113476685,G,73.8105,-44.488,-2.5545,-58.8411,44.5613,-1.0909,-3.0842,-1,G,57.9423,44.5471,2.9106,-36.9376,44.6421,-0.7539,0.0652,1,90.4716
166895,113180251,G,144.573,46.1089,0.2195,137.023,46.1095,1.8095,0.0048,-1,G,111.829,-42.5049,9.2813,103.019,43.5064,1.597,2.9266,1,89.5471
166895,113551523,G,234.578,32.6968,-29.49,-230.409,44.0311,-2.3571,-0.7339,1,G,140.167,-39.4394,20.6477,-132.909,44.5173,-1.8139,2.6593,-1,91.1595
166895,112890122,G,59.6452,14.3439,-51.4028,26.6372,53.3666,0.4804,-1.2987,1,G,34.5371,-15.2786,24.477,-18.9801,28.8541,-0.6178,2.1288,-1,89.9211
166895,112976056,G,36.5809,33.0684,-15.0549,4.2405,36.3341,0.1164,-0.4272,-1,G,61.7537,-38.8629,20.2599,-43.5054,43.8268,-0.8762,2.661,1,89.8181
166895,113675768,G,127.459,9.9415,37.3636,-121.453,38.6636,-1.8622,1.3108,1,G,59.6976,-12.7795,-39.1067,-43.2566,41.1419,-0.9173,-1.8866,-1,88.8094
166895,113901768,G,55.7781,-43.3394,4.79,-34.7841,43.6033,-0.7309,3.0315,-1,G,60.6192,44.0307,-9.1288,-40.6527,44.9671,-0.8119,-0.2044,1,88.5343
166895,335625726,G,138.095,13.3306,-41.6051,131.002,43.6886,1.818,-1.2607,-1,G,94.496,-19.9311,42.3847,82.0718,46.837,1.327,2.0104,1,93.0267
166895,335668358,G,64.4558,41.7871,-11.0027,-47.8259,43.2114,-0.9549,-0.2575,-1,G,40.1531,-17.0901,-26.4249,24.9383,31.4697,0.7268,-2.1449,1,91.6974
166895,336086293,G,67.9995,9.1816,28.7788,-60.9213,30.208,-1.4511,1.262,1,G,35.8412,-8.8559,-31.925,13.6727,33.1306,0.4018,-1.8414,-1,92.4146
166895,336132734,G,152.709,0.0192,31.8475,149.352,31.8475,2.2497,1.5702,-1,G,31.0574,-1.8942,-29.5791,9.2759,29.6396,0.3081,-1.6347,1,92.7303
166895,336358346,G,86.1346,-23.0431,-13.2784,-81.9259,26.5952,-1.8436,-2.6188,1,G,31.5012,28.9405,10.3852,6.8493,30.7474,0.221,0.3445,-1,90.3246
166895,335900546,G,68.4702,42.1335,40.4982,-35.6765,58.4409,-0.5778,0.7656,1,G,33.3126,-32.0902,-6.7757,5.8332,32.7977,0.1769,-2.9335,-1,90.725
166895,337019309,G,129.897,11.0829,-35.6294,124.423,37.3133,1.9192,-1.2692,-1,G,173.265,-54.7013,26.5181,162.25,60.7902,1.7082,2.6902,1,87.9779
166895,336952387,G,79.1034,-35.9696,67.7654,-19.271,76.72,-0.2486,2.0588,-1,G,42.0681,-26.1751,-32.1404,-7.181,41.4505,-0.1724,-2.2543,1,94.0835
166895,336997592,G,41.946,39.2526,-8.5417,-12.0718,40.1712,-0.2962,-0.2143,-1,G,56.4595,-53.6452,6.6562,-16.2957,54.0566,-0.2971,3.0181,1,93.1033
166895,336650114,G,115.803,41.3734,17.6777,106.705,44.9917,1.5985,0.4038,1,G,77.3005,-40.4113,-16.1331,63.8905,43.5127,1.1771,-2.7618,-1,90.4578
166895,336909897,G,134.003,-85.3473,10.9878,102.723,86.0517,1.0119,3.0135,1,G,37.1244,0.1386,-35.5823,10.5871,35.5826,0.2933,-1.5669,-1,92.6289
166895,337148107,G,39.8262,-34.8231,-1.8286,-19.2386,34.871,-0.527,-3.0891,1,G,72.9334,56.8585,-6.2143,-45.2522,57.1971,-0.7258,-0.1089,-1,89.4729
166895,337682276,G,84.6481,15.1816,31.1515,77.2295,34.6539,1.5414,1.1173,1,G,54.0568,-28.0638,-37.9683,26.3241,47.2141,0.5321,-2.2073,-1,91.1224
166895,337486163,G,49.7743,-17.7947,-33.4216,-32.3081,37.8636,-0.7737,-2.06,-1,G,42.0343,23.3034,30.1634,17.7198,38.1166,0.4496,0.913,1,90.4159
166895,338161521,G,45.7639,7.1765,-42.9518,14.0697,43.5472,0.3177,-1.4052,1,G,54.9118,-9.5119,43.3141,32.3838,44.3462,0.6773,1.787,-1,89.2865
166895,338213521,G,68.2681,-28.1811,-37.8778,-49.3115,47.2112,-0.9125,-2.2104,1,G,76.8842,49.9334,12.3143,-57.1505,51.4294,-0.9579,0.2418,-1,92.7814
166895,338348394,G,51.011,42.3229,-19.2437,-20.9897,46.4924,-0.4374,-0.4267,1,G,42.5743,-35.2372,13.5111,19.7066,37.7387,0.501,2.7755,-1,93.1316
166895,338976688,G,61.2258,40.3591,11.6077,44.5532,41.9952,0.9238,0.2801,-1,G,43.2331,-39.6798,-17.1588,0.4196,43.2309,0.0097,-2.7334,1,94.116
166895,338562342,G,49.4164,-33.6326,-34.0422,12.3266,47.8542,0.2548,-2.3501,-1,G,49.8187,29.4516,31.5804,24.8429,43.1824,0.5475,0.8203,1,91.883
166895,339054929,G,78.73,2.1729,-41.8763,66.6338,41.9326,1.2432,-1.519,1,G,58.8422,-2.4026,46.0422,36.5615,46.1048,0.7272,1.6229,-1,90.8815
166895,339875444,G,49.6621,34.1681,-31.0009,18.3794,46.1358,0.3885,-0.7368,1,G,43.3766,-38.2151,19.3917,-6.7152,42.8536,-0.1561,2.672,-1,91.4823
166895,339179185,G,59.3447,27.7387,-46.1802,-24.8945,53.8706,-0.4471,-1.0299,1,G,36.2819,-2.4528,27.7975,23.1873,27.9055,0.7566,1.6588,-1,90.3561
166895,339725251,G,99.8569,-33.0277,28.5594,-89.8049,43.6632,-1.4687,2.4286,1,G,140.024,55.1622,1.5286,-128.692,55.1834,-1.583,0.0277,-1,91.6894
166895,339604778,G,97.2909,-10.6834,34.7943,-90.226,36.3975,-1.6394,1.8687,1,G,44.3433,19.9148,-35.3649,-17.8617,40.5867,-0.427,-1.0579,-1,91.0591
166895,340566023,G,42.8059,-33.8144,-11.7572,23.4667,35.8001,0.6158,-2.807,-1,G,48.1321,37.6578,12.8982,-27.0593,39.8055,-0.636,0.33,1,90.7784
166895,340921692,G,36.3515,-20.9836,-27.3038,11.6455,34.4355,0.332,-2.226,-1,G,63.4947,60.4712,16.5013,-10.1244,62.6822,-0.1608,0.2664,1,91.0549
166895,340556841,G,93.6168,0.5704,-46.9329,-81.0005,46.9364,-1.3138,-1.5586,-1,G,78.3665,-2.229,44.6024,-64.3968,44.6581,-1.1622,1.6207,1,91.8134
166895,340724333,G,75.2276,-41.5701,24.6958,-57.6301,48.3524,-1.0108,2.6055,1,G,147.431,27.9859,-0.5805,-144.75,27.9919,-2.3455,-0.0207,-1,88.6194
166895,340894930,G,92.9215,-25.5784,19.9689,87.0712,32.4501,1.7132,2.4787,1,G,33.2208,28.0793,-17.4704,3.1545,33.0706,0.0952,-0.5566,-1,88.0837
166895,340043118,G,123.208,-1.7092,26.6659,120.275,26.7206,2.2096,1.6348,1,G,25.8674,3.7549,-25.5132,-2.0216,25.788,-0.0783,-1.4247,-1,90.7411
166895,115258771,G,166.915,14.519,34.7817,162.604,37.6904,2.1682,1.1753,1,G,41.6354,-15.1496,-30.0374,24.5303,33.6416,0.6764,-2.0379,-1,91.93
166895,115392234,G,98.8448,-21.4421,-33.0454,90.6561,39.3924,1.5708,-2.1464,1,G,32.4868,18.7053,26.3567,3.2892,32.3197,0.1016,0.9536,-1,91.488
166895,115222193,G,60.0817,-11.5046,-57.1535,14.5229,58.2999,0.2466,-1.7694,-1,G,46.9673,-34.9644,30.8662,-5.5389,46.6394,-0.1185,2.4184,1,92.3491
166895,114555943,G,77.7065,-18.875,-36.2304,66.1013,40.8522,1.2585,-2.0511,1,G,81.4786,24.934,42.0626,65.175,48.8975,1.0983,1.0357,-1,89.642
166895,115242367,G,92.1586,28.9283,18.8465,85.4468,34.5259,1.6379,0.5774,-1,G,78.4063,-54.645,-4.5384,56.0434,54.8332,0.8969,-3.0587,1,90.5916
166895,115522340,G,112.614,37.6347,37.516,99.2882,53.1396,1.3832,0.7838,1,G,27.5391,-25.7748,-8.9921,3.6323,27.2983,0.1327,-2.8059,-1,89.9782
166895,115560382,G,34.9358,-1.0355,-31.0831,-15.9144,31.1003,-0.4917,-1.6041,-1,G,60.5668,-23.2001,55.902,2.2477,60.525,0.0371,1.9642,1,87.924
166895,116226819,G,128.051,-29.2958,-23.0622,-122.503,37.2842,-1.9051,-2.4747,-1,G,46.6806,28.5851,24.8969,-27.2417,37.9073,-0.6679,0.7165,1,90.0214
166895,116584404,G,80.0168,-34.7875,1.1647,72.0496,34.807,1.4745,3.1081,1,G,36.8261,36.5188,-4.3631,1.869,36.7785,0.0508,-0.1189,-1,90.4162
166895,117270278,G,62.4328,-33.1382,-8.0934,52.2895,34.1123,1.2129,-2.9021,-1,G,38.9806,36.5669,12.7285,-4.508,38.7189,-0.1162,0.335,1,89.2656
166895,116808086,G,91.5337,3.1679,26.8776,-87.4412,27.0637,-1.889,1.4535,1,G,83.7675,-72.8563,7.849,-40.5874,73.2778,-0.5289,3.0343,-1,90.9767
166895,117104562,G,61.1793,-36.8695,-20.1154,44.4849,41.9999,0.9226,-2.6421,1,G,46.1833,38.3757,24.0159,9.134,45.2709,0.2004,0.5592,-1,92.9207
166895,116901785,G,39.6594,38.051,-11.1641,-0.5866,39.6549,-0.0148,-0.2854,-1,G,57.7186,-37.3266,26.9783,-34.7897,46.0554,-0.6975,2.5158,1,89.333
166895,461778758,G,43.3091,29.8068,-14.4267,-27.9121,33.1146,-0.7658,-0.4508,-1,G,56.5647,-36.7624,42.907,-2.658,56.5021,-0.047,2.2792,1,90.4474
166895,462015500,G,48.0355,-44.9536,-2.5868,-16.7299,45.0279,-0.3635,-3.0841,-1,G,43.3589,37.8297,5.6626,20.4165,38.2512,0.5112,0.1486,1,90.9898
166895,461983335,G,158.326,13.0047,-32.3437,-154.44,34.8602,-2.1941,-1.1885,1,G,31.5163,-16.09,24.5936,-11.3813,29.3893,-0.3782,2.1502,-1,92.0523
166895,461739923,G,117.616,-46.0685,-20.7547,106.21,50.5279,1.4883,-2.7183,1,G,44.471,29.5751,18.4237,27.6323,34.8442,0.7272,0.5571,-1,89.8951
166895,462440260,G,44.1029,32.8473,-27.4105,-10.713,42.7818,-0.2479,-0.6954,1,G,63.0856,-36.6342,29.2711,-42.201,46.892,-0.8088,2.4675,-1,93.1218
166895,462972870,G,91.5722,32.2166,33.6346,-78.8433,46.5747,-1.2972,0.8069,1,G,43.7133,-13.6278,-35.8181,-21.0283,38.323,-0.5244,-1.9344,-1,89.3171
166895,462968688,G,173.237,56.7233,33.5726,-160.207,65.914,-1.6211,0.5344,-1,G,45.9754,-5.4765,-30.6652,-33.8139,31.1504,-0.9406,-1.7475,1,88.1769
166895,463301077,G,42.6605,-28.8883,-31.3852,-0.5902,42.6563,-0.0138,-2.3148,1,G,50.5358,35.9136,27.9942,21.9177,45.5353,0.4645,0.6621,-1,90.3871
166895,463619317,G,46.506,21.9384,-27.2976,30.5998,35.0207,0.7892,-0.8938,1,G,44.6654,-17.7629,37.1389,-17.3254,41.1682,-0.4093,2.0169,-1,89.5641
166895,463338596,G,99.3689,-37.0995,15.9709,-90.7895,40.3911,-1.5493,2.7351,1,G,28.0149,20.2467,-19.1426,2.9078,27.8634,0.1042,-0.7574,-1,90.6055
166895,463440601,G,231.748,42.263,-6.5744,-227.767,42.7713,-2.3743,-0.1543,-1,G,85.6683,-35.7903,-22.3853,-74.5453,42.2143,-1.3337,-2.5827,1,92.0865
166895,463264446,G,148.195,37.7722,8.1498,-143.068,38.6414,-2.0199,0.2125,-1,G,40.4536,-34.6181,-0.8434,-20.9131,34.6283,-0.5722,-3.1172,1,92.9246
166895,463615098,G,65.9206,25.2364,-36.1739,-48.9907,44.107,-0.9575,-0.9617,-1,G,57.0659,-18.6454,42.7775,-32.8473,46.6644,-0.6559,1.9818,1,91.33
166895,463448707,G,86.1799,22.8764,-35.4361,-75.1527,42.1787,-1.3416,-0.9975,-1,G,42.0164,-23.4891,30.7117,-16.4444,38.6646,-0.4134,2.2237,1,89.5633
166895,466809839,G,241.873,-10.1911,152.147,187.75,152.488,1.0358,1.6377,-1,G,62.0635,32.7838,49.2113,18.8505,59.1314,0.3136,0.9831,1,92.9415
166895,467579270,G,48.9621,37.0456,-30.8502,-8.5538,48.209,-0.1765,-0.6944,-1,G,55.3113,-24.0837,31.8756,-38.2525,39.9509,-0.851,2.2178,1,92.2662
166895,467216453,G,60.7512,-29.6126,-28.4709,44.7571,41.0792,0.9433,-2.3758,-1,G,59.2991,35.5197,33.0282,34.1153,48.5027,0.6554,0.7491,1,90.1973
166895,467818768,G,49.8301,-3.4638,-34.0799,36.1883,34.2555,0.9207,-1.6721,1,G,40.786,2.9094,28.3185,-29.2076,28.4676,-0.8996,1.4684,-1,90.1612
166895,467761474,G,91.3951,-14.8468,38.8977,81.3609,41.6348,1.4229,1.9354,1,G,55.6534,16.2137,-40.4293,34.6393,43.5593,0.7289,-1.1894,-1,90.3494
166895,467702660,G,52.7007,-37.9018,-30.0646,-20.9027,48.3779,-0.4196,-2.471,1,G,60.0057,30.5802,26.398,-44.3697,40.3981,-0.9492,0.7121,-1,91.5161
166895,468091476,G,63.2092,27.6387,-19.1449,-53.5254,33.6218,-1.2447,-0.6058,-1,G,35.4136,-25.1695,17.9406,17.2843,30.909,0.5335,2.5223,1,91.6815
166895,468292412,G,30.7931,9.9789,-27.7953,-8.7207,29.5323,-0.2912,-1.2261,1,G,66.9269,-30.7117,54.6066,23.5396,62.6506,0.3674,2.0831,-1,90.4484
166895,468392164,G,66.3156,-29.893,-6.8068,-58.8033,30.6581,-1.4064,-2.9177,1,G,133.641,50.9799,46.5624,-114.424,69.0435,-1.279,0.7401,-1,89.1612
166895,467681622,G,218.019,-38.2447,17.9546,213.886,42.2496,2.3246,2.7027,-1,G,83.4331,36.0386,-15.3565,73.6645,39.1741,1.3888,-0.4028,1,90.4235
166895,468910939,G,115.737,-33.2016,-2.9043,110.834,33.3284,1.9166,-3.0543,1,G,33.8408,31.9896,7.9135,7.6964,32.9539,0.2315,0.2425,-1,91.0903
166895,469147066,G,53.6086,-4.9487,28.8635,-44.903,29.2846,-1.2131,1.7406,1,G,54.6888,8.4576,-53.2425,-9.1959,53.91,-0.1698,-1.4133,-1,90.5262
166895,469014252,G,97.7158,30.4327,-29.0293,88.2016,42.0577,1.4863,-0.7618,-1,G,84.3063,-29.1928,39.4024,68.5767,49.0385,1.1371,2.2084,1,91.8884
166895,468658703,G,72.9474,31.1686,-24.274,-61.3237,39.5058,-1.2234,-0.6617,1,G,41.4801,-35.525,19.6703,-8.4641,40.6073,-0.207,2.6359,-1,90.4607
166895,469108962,G,59.6198,20.5383,21.7743,51.5613,29.9323,1.3122,0.8146,-1,G,36.0203,-25.5349,-18.7517,-17.1404,31.6805,-0.5176,-2.5082,1,89.04
166895,118045501,G,179.582,38.5514,27.1084,173.288,47.1283,2.0132,0.6129,1,G,102.943,-33.1457,-26.1735,93.8802,42.2338,1.5391,-2.4732,-1,91.7139
166895,118197352,G,67.5854,31.6443,21.1684,55.8418,38.0718,1.1762,0.5896,-1,G,36.204,-28.662,-21.5207,-5.1053,35.842,-0.142,-2.4975,1,90.4932
166895,118834679,G,56.2939,-49.5101,0.9423,-26.7742,49.5191,-0.5173,3.1226,-1,G,49.983,41.9929,0.8238,-27.0962,42.001,-0.6071,0.0196,1,91.286
166895,120643254,G,99.0891,-7.719,-32.5503,-93.2713,33.453,-1.7492,-1.8036,1,G,34.3043,9.7795,32.7354,-3.0861,34.165,-0.0902,1.2805,-1,92.2212
166895,120412122,G,155.357,-15.5184,47.7693,147.013,50.2268,1.7951,1.8849,1,G,119.483,7.9915,-41.307,111.83,42.0729,1.7044,-1.3797,-1,91.8601
